,StartDate,EndDate,Return,MaxDrawdown,BuyholdRet,BuyholdDrawdown,Deals,AvgTrade,ProfitDeals,MaxProfit,MaxLoss,ProfitFactor,SharpeRatio,Ticker
100,2009-12-31,2021-04-30,-0.9396227473591224,-0.9518510571600778,0.4798245462378612,-0.39891395061369295,2851,-0.000936500354999764,0.4521220624342336,0.07224170870426305,-0.12317963217055287,0.9017107250509689,-5.143464300928729,VEA
101,2009-12-31,2021-04-30,-0.7941127797567711,-0.8584879655167944,5.3121429550751875,-0.5272843918472092,2851,-0.0005112267897877851,0.43668888109435283,0.07688187061413558,-0.11400794468220216,1.0530326875321356,-2.95277307849099,TSN
102,2010-02-11,2021-04-30,-0.055927164804810636,-0.6837286975964942,24.22975142969445,-0.560568906892447,2823,7.960139478037172e-05,0.4729011689691817,0.1741721188713391,-0.23185764608344644,1.1394428155094434,0.2996706136135473,GNRC
103,2009-12-31,2021-04-30,-0.9525397789930796,-0.952795077416762,1.3710527215638075,-0.29294512265319184,2851,-0.0010505185970305741,0.3819712381620484,0.04525190135857008,-0.10101730988667773,0.9059865342387099,-9.408899726433322,PEP
104,2009-12-31,2021-04-30,-0.9435408425414477,-0.9441534359956066,0.8995488675913383,-0.4177855029094676,2851,-0.0009881246954003252,0.40126271483689935,0.05120183315486077,-0.07659243313487651,0.8806278030007277,-8.47367146435025,PEG
105,2012-06-29,2021-04-30,-0.5117614798658704,-0.7677736632654611,19.58414582377897,-0.4761640125715879,2222,-0.0002148942745352548,0.48244824482448245,0.1871799631126052,-0.23361825600107464,1.0158924727530216,-0.6946683992893695,NOW
106,2009-12-31,2021-04-30,-0.8998722562949069,-0.9179522392566133,4.118174431763918,-0.26683708869166745,2851,-0.000767459533374602,0.43703963521571376,0.11060057798725556,-0.15415614905291175,0.9371884177310492,-4.641777767821024,LLY
107,2009-12-31,2021-04-30,-0.9055542647128536,-0.9069773199984381,5.2884909219614755,-0.22202202911460112,2851,-0.0008029244036655698,0.44230094703612766,0.04626029993201549,-0.07181132721498353,0.8687588728386003,-6.157710578300603,COST
108,2009-12-31,2021-04-30,-0.9024175733663596,-0.9256857969155899,0.81574436263168,-0.6216881676055379,2851,-0.0007751936980575743,0.4282707821816906,0.11725809307391312,-0.08146222736971406,0.9789432364003618,-4.572763700732608,REG
109,2013-06-19,2021-04-30,-0.7893161330759402,-0.8772956310468443,0.5653573653533761,-0.5510203684433836,1980,-0.0007402081915007293,0.41515151515151516,0.09961902410183787,-0.10645499994144016,1.080594264984541,-3.439151366039501,NWS
110,2009-12-31,2021-04-30,-0.8772041999862167,-0.9249664257228898,7.390337970117807,-0.48629219562425885,2851,-0.0006799154686051442,0.4650999649245879,0.12302034399667935,-0.11426597234595455,0.9142801762297033,-3.4561624525230688,LOW
111,2009-12-31,2021-04-30,-0.9423431224806428,-0.945738687647914,1.2373068686725173,-0.4094543664153052,2851,-0.00094143284495317,0.43072606103121713,0.07602247411359016,-0.3322768843942077,0.8998842032631321,-4.883312079304383,MDLZ
112,2009-12-31,2021-04-30,-0.3592609302853573,-0.7775018130157328,10.291058270115428,-0.47770039104064754,2851,-6.577716848769772e-05,0.48684672044896526,0.17925082918520788,-0.15486168034425507,1.0343402321023474,-0.26088521454008345,BKNG
113,2009-12-31,2021-04-30,-0.8135091985986379,-0.8793249806180484,2.753072725058185,-0.4218349371196307,2851,-0.0005579830456702642,0.46580147316730974,0.06149640076156236,-0.1138654042639253,0.9016257937599303,-3.80869305532717,IJH
114,2009-12-31,2021-04-30,-0.8219739126752523,-0.9047643856858671,16.204232228270914,-0.6029274952554324,2851,-0.0005370540908905472,0.4587863907400912,0.10499210712933883,-0.1585423586843543,0.9989640669685087,-2.467554339828263,ZBRA
115,2009-12-31,2021-04-30,-0.8654020890038588,-0.9096437101987864,3.889910962680063,-0.6037304378137931,2851,-0.0006506700925869456,0.459838653104174,0.07756310733791294,-0.13692281568737322,0.9554201754550108,-3.4021213437393194,FMC
116,2009-12-31,2021-04-30,-0.9563332593848416,-0.956847359184627,2.3600379528234026,-0.29735810248948125,2851,-0.001082097535908658,0.39775517362329005,0.03290330934575614,-0.09037763082169396,0.8020925263669201,-10.413056875668127,XEL
117,2009-12-31,2021-04-30,-0.9352592296623252,-0.9556546451921879,4.278154970137828,-0.435798475641451,2851,-0.0009216492374379996,0.4303753069098562,0.07249665966295941,-0.1111927261554594,0.9302021130437319,-5.65911644608899,AIZ
118,2009-12-31,2021-04-30,-0.9556241213569978,-0.9666476399828552,0.3615924661616736,-0.4156560483017929,2851,-0.001034062378794601,0.4608909154682568,0.08064108862581773,-0.1374351454780364,0.8693185067433427,-5.153724975484698,VGK
119,2009-12-31,2021-04-30,-0.9316206465983109,-0.9355730139483721,2.6414362362543553,-0.3684000142415347,2851,-0.0008889565819489664,0.4303753069098562,0.14023469650891426,-0.1641868953734184,0.9500190348389599,-4.700858003564616,CERN
120,2009-12-31,2021-04-30,-0.8847625469739889,-0.9309593298206156,1.0196000288890907,-0.5777857369474282,2851,-0.0006797311619880185,0.47527183444405474,0.09360523399464864,-0.15931295648803476,0.9260931709945628,-2.9221282065056884,MET
121,2016-07-05,2021-04-30,-0.546818967992369,-0.6539597496680101,0.7413559418057263,-0.5282955427121392,1214,-0.0005936729529927734,0.46293245469522243,0.09537470792361888,-0.10787425034122436,0.9519072436599941,-1.929303520707846,FTV
122,2009-12-31,2021-04-30,-0.8884626317639059,-0.9041538167574698,2.069013550217763,-0.44552359440917577,2851,-0.0007426883261092835,0.4342336022448264,0.06817449344650066,-0.08759237698123656,0.9252096801665519,-5.482583756056112,DLR
123,2009-12-31,2021-04-30,-0.9665971292448065,-0.9738647382724842,0.9195338541655302,-0.534849828422064,2851,-0.0011381891659011923,0.42862153630305155,0.13976065130567442,-0.1800113668601512,0.8674752430272153,-5.927455218505255,XRAY
124,2009-12-31,2021-04-30,-0.8516697274566596,-0.892135321346945,2.8535622964854706,-0.34279128033481976,2851,-0.0006437251135330848,0.45948789898281306,0.05616083401928919,-0.10928831222479436,0.8700271322137676,-4.849746356365154,VV
125,2009-12-31,2021-04-30,-0.9547856803377488,-0.9563227182980958,4.022094096600157,-0.35041172902457607,2851,-0.0010367756254265551,0.45422658716239916,0.0981916988373413,-0.10637199013397794,0.8445639038364665,-5.63206942512975,FAST
126,2011-11-29,2021-04-30,-0.947369798888232,-0.9584396369684954,1.7905128674629234,-0.5970695858091031,2358,-0.0011437986835015983,0.4410517387616624,0.13091955286803605,-0.2330053075178473,0.8569119071303715,-3.9783195097543995,ALRS.ME
127,2009-12-31,2021-04-30,-0.8666227282611084,-0.9061539266676902,6.770178000770941,-0.42553528117966477,2851,-0.0006586069997051642,0.4472115047351806,0.12642188444631774,-0.11045006937667233,0.9671511024996139,-3.593704593980716,TJX
128,2009-12-31,2021-04-30,-0.8289260693734803,-0.8881598149631362,4.622338275921058,-0.4931550820323837,2851,-0.0005778587335823089,0.4566818660119256,0.07736577710304643,-0.12739837983431698,0.9623257770396413,-3.405508587088245,SNA
129,2011-06-24,2021-04-30,-0.6790723955169229,-0.8267500261648553,1.9879195450136273,-0.8076166112205707,2478,-0.00034996993466774456,0.47699757869249393,0.1286994715320969,-0.18625501606430808,1.0064967632914197,-1.1889134304175428,MPC
130,2009-12-31,2021-04-30,-0.9189598237216444,-0.9363754702121907,6.031472014096786,-0.38817890364958874,2851,-0.0008488787736467571,0.43177832339529987,0.06503947555957562,-0.11026544024858816,0.908078847084962,-5.7018335181114175,BR
131,2009-12-31,2021-04-30,-0.9263591378867932,-0.9399167508257134,0.4271956158536008,-0.3910680763794516,2851,-0.0008691351964084333,0.4615924237109786,0.07031754385125266,-0.12347796136909735,0.8802311980700623,-4.891338244750007,VEU
132,2009-12-31,2021-04-30,-0.9576245433967276,-0.9582223246911665,1.0529292210920942,-0.33864145466211226,2851,-0.001089695835615208,0.38653104173974046,0.06470371055075473,-0.0904491535598593,0.8528664802120951,-9.607239402604078,D
133,2009-12-31,2021-04-30,-0.9283238472353628,-0.9284583528070899,0.10950668819664533,-0.0957916244447713,2851,-0.0009227131386932508,0.25219221325850577,0.011699804247105913,-0.013894150673034516,0.6044980932706044,-30.49343715048524,AGG
134,2009-12-31,2021-04-30,-0.8530899740083318,-0.8790226150882677,1.0388614705354842,-0.27857452340945077,2851,-0.0006425040516586292,0.4524728165555945,0.05595863242074787,-0.07883720731045588,0.9296753837945034,-4.436460565161778,MRK
135,2009-12-31,2021-04-30,-0.9359443388412324,-0.9358802351062799,0.1597650845655394,-0.18757687888676378,2931,-0.0009226214932755585,0.3926987376322074,0.08172307199746533,-0.029157738883757438,0.9563360938090923,-9.255969919232626,GBP=X
136,2016-12-06,2021-04-30,0.03621474752342047,-0.3052242561429671,0.9790718080819842,-0.3387139675656863,1106,7.324317798624749e-05,0.4602169981916817,0.06021880127333808,-0.13410081906469434,1.2083969924193783,0.2717662585346523,ESGU
137,2009-12-31,2021-04-30,-0.9040850921594092,-0.9471300793808588,4.103902892364637,-0.727986059337888,2851,-0.00069219649649008,0.4801823921431077,0.18400033244424568,-0.18768407255610145,0.9207533850526836,-2.298366397902909,STX
138,2009-12-31,2021-04-30,-0.8454939424932186,-0.8710312926281785,6.024111365732649,-0.37163570676169944,2851,-0.0006225422425464529,0.44580848824973696,0.10163547188607523,-0.1277727345340163,0.9552792460728151,-4.151730302846004,NOC
139,2014-09-17,2021-04-30,-0.8869077465381999,-0.886677109530614,125.27570637800646,-0.8339900882218972,2413,-0.0008991617544125727,0.12474098632407792,0.0832476827126474,-0.012209907159979909,1.5538742548246598,-16.012881490469255,BTC-USD
140,2009-12-31,2021-04-30,-0.9097786825467375,-0.9326112612942294,0.630386148377448,-0.517659791367007,2851,-0.0008080440018825118,0.4279200280603297,0.13331610748112974,-0.09086367988562802,0.949913894391155,-5.124900388988852,BXP
141,2009-12-31,2021-04-30,-0.9444031628931072,-0.9448794622505816,0.28656884680494255,-0.12372584757006388,2851,-0.0010092809851402805,0.33426867765696244,0.022647668206507543,-0.014190759793873459,0.7386790608349637,-19.659982859456257,IEF
142,2011-11-21,2021-04-30,-0.21467533984004208,-0.6047954180932318,0.49272733013163483,-0.8237837833483956,2364,-3.2601979306044815e-05,0.4547377326565144,0.17775391667796125,-0.09348283847523464,1.185857320172665,-0.13245255981277795,IRAO.ME
143,2015-07-06,2021-04-30,-0.8008440298781996,-0.8203407919119015,-0.4340734452624935,-0.7924469824186077,1466,-0.0010208297977668884,0.4618008185538881,0.057764987350669976,-0.25665925256751765,0.792103872910907,-3.2310344138857015,KHC
144,2009-12-31,2021-04-30,-0.8455277036163591,-0.9090602872056465,3.3021679549669107,-0.5103636837235521,2851,-0.0005801128486132562,0.4479130129779025,0.1434744958933472,-0.1329542043024197,1.039112103066283,-2.532704932828623,IPG
145,2009-12-31,2021-04-30,-0.899756986640183,-0.9247520268402804,5.951173428311917,-0.44448033676540044,2851,-0.0007600190475325058,0.46124166958961765,0.0884167469830736,-0.11072659274582768,0.9016781183397232,-4.222145885344068,UNP
146,2013-11-18,2021-04-30,-0.7788771086417605,-0.8345543592749206,1.7718648133595605,-0.4341252560982979,1874,-0.0007613689230982479,0.45410885805763074,0.05523568074236102,-0.11080848137643996,0.8983234563603125,-3.558187711415178,ALLE
147,2013-01-02,2021-04-30,-0.8027756042035465,-0.8407913399154154,2.174829253732444,-0.48884019145997104,2096,-0.0007243177756310201,0.45229007633587787,0.08886095911109726,-0.10261884543565733,0.9402661854855024,-3.33140225900397,ABBV
148,2011-01-28,2021-04-30,-0.7378586850621929,-0.8373095976670965,0.30630448103571517,-0.399215283634629,2580,-0.0004733293435145666,0.4872093023255814,0.10011999790657417,-0.1348214420676995,0.8988072947081964,-2.5319874784930665,VXUS
149,2009-12-31,2021-04-30,-0.9580556547666548,-0.9635248305423406,2.089686049490744,-0.33832089397475795,2851,-0.0010587252521394315,0.435987372851631,0.1157176564296916,-0.12086608067723426,0.8971395368407539,-5.51651161855913,ORCL
150,2009-12-31,2021-04-30,-0.9115369947017832,-0.9417681606336138,4.027366216056602,-0.4045932068169228,2851,-0.0008200044199213642,0.43177832339529987,0.0802956891249629,-0.0940371120217888,0.9213009510347211,-5.647455451689843,ECL
151,2009-12-31,2021-04-30,-0.8486405648466082,-0.8890625106507128,1.7447734993652726,-0.3851429718308351,2851,-0.0006363135332462702,0.45422658716239916,0.06046281792548554,-0.09876578774141767,0.8925770273726504,-4.754241510022226,IWD
152,2009-12-31,2021-04-30,-0.8190622381281565,-0.8675408099205926,3.798068325245324,-0.3135150712242266,2851,-0.0005722999400047274,0.469309014380919,0.05700961485561794,-0.11443633459566432,0.8703980104408944,-4.174846786093303,IVW
153,2009-12-31,2021-04-30,-0.8180729045278035,-0.8704141036092603,2.0976995053075753,-0.4382811441018578,2851,-0.0005692832731872587,0.4556296036478429,0.062122243644794586,-0.1062394628989006,0.9267003743546497,-4.057689740556547,IWS
154,2009-12-31,2021-04-30,-0.947438809791192,-0.9548997210565057,0.33541062812740563,-0.41994360429401656,2851,-0.0010131918580993308,0.3967029112592073,0.048144300373820864,-0.08204172550193843,0.8791026825793365,-8.684609310671116,ETR
155,2009-12-31,2021-04-30,-0.8921982880266519,-0.9173079319655234,4.633533145414269,-0.43407663635362725,2851,-0.0007070852809958774,0.4696597685022799,0.12012097890579665,-0.12162092039443688,0.9144085362105504,-3.104806506744052,EBAY
156,2009-12-31,2021-04-30,-0.8524528528753303,-0.8914262384270988,8.929748526912222,-0.4316415953571161,2851,-0.0006183772370624821,0.4735180638372501,0.10605494440485096,-0.13373301186027411,0.8996800502477861,-3.2303543326647435,SBUX
157,2009-12-31,2021-04-30,0.8700575341718744,-0.7626268609300676,13.497160615588491,-0.8819226717590418,2851,0.00037501226621621133,0.4626446860750614,0.31004241980598995,-0.1992499996710841,1.2695311997815895,1.1152665410219775,PENN
158,2017-05-12,2021-04-30,-0.55545776927621,-0.7136418035902651,1.3417061115697684,-0.5027167256258622,998,-0.0007115845120565734,0.49298597194388777,0.10406447744507487,-0.11653629402455022,0.8668055620787474,-1.5942521589069616,IR
159,2009-12-31,2021-04-30,-0.8856322324335438,-0.906144524717369,4.896089092119695,-0.3028804959409479,2851,-0.0007327204117204686,0.43177832339529987,0.047530593983564975,-0.13618397916229444,0.9247620424902004,-5.330104847252292,AMT
160,2009-12-31,2021-04-30,-0.9405824412855306,-0.9563721975863859,12.412301002335475,-0.36284803980895985,2851,-0.0009363032178431627,0.43177832339529987,0.08985575185898972,-0.13235298614704535,0.9551905754963113,-4.861971320369141,INTU
161,2009-12-31,2021-04-30,-0.8089873173527412,-0.8511765768967154,49.39856689382257,-0.319925750316259,2851,-0.0005251994113994239,0.45843563661873027,0.21732767370595354,-0.10668609897809801,0.9749513640615872,-2.6517709186387246,DPZ
162,2014-04-15,2021-04-30,0.01245482325307079,-0.5360674907989815,24.04299635889009,-0.5114289119499084,1773,0.00013030797702411046,0.5042301184433164,0.2134523002792148,-0.18389365071742347,1.0152223502157396,0.35038367451327956,PAYC
163,2009-12-31,2021-04-30,-0.9323061366629404,-0.9415787853757477,2.822514393272692,-0.3745970556981457,2851,-0.0009077140594335727,0.42195720799719394,0.05930735761291817,-0.11004995402172348,0.9528084020593979,-5.707543041087946,DRE
164,2009-12-31,2021-04-30,-0.8940509354134591,-0.9393278509598628,-0.13366074646956594,-0.7673018118098267,2851,-0.0007257859404242302,0.46334619431778323,0.11882507027013825,-0.17564850676166285,0.9296704189507214,-3.5242646536137343,XLE
165,2010-01-11,2021-04-30,-0.866000745960273,-0.8659160402957431,-0.06993185147443359,-0.6935891571775925,2844,-0.0007042152655547792,0.15225035161744022,0.058603614974594376,-0.028774487005319094,0.7055439562692636,-17.660467773614105,SPFB.RTS
166,2009-12-31,2021-04-30,-0.7559902497078224,-0.8227836463262319,6.387759349385279,-0.28559369523153477,2851,-0.0004643814184227009,0.4777271132935812,0.0543830315438259,-0.09547732789566722,0.9029782720767836,-3.202024369612382,QQQ
167,2009-12-31,2021-04-30,-0.8588847792717546,-0.9396736961892475,1.5417654527492317,-0.7451325753801135,2851,-0.0005985663724088363,0.4661522272886706,0.1292370013988568,-0.1857127016211377,0.9838066569922406,-2.4174101122807343,CMA
168,2009-12-31,2021-04-30,-0.8355679667923437,-0.8777792890414757,11.977286703579331,-0.6098579809656244,2851,-0.0005226991911688276,0.4714135391090845,0.17867655395683432,-0.23193228836452706,0.9791891812820189,-1.8919656051089642,IPGP
169,2009-12-31,2021-04-30,-0.9652172971016652,-0.9655303625279846,1.200560709524892,-0.2717740399603623,2851,-0.0011561036722630299,0.369694843914416,0.05651999104825003,-0.10889562804029572,0.9144414946338155,-9.513489606703063,PG
170,2011-10-20,2021-04-30,-0.6524057101946198,-0.795138151793521,1.9835868753032297,-0.3336707015285042,2396,-0.0004183002489648719,0.4595158597662771,0.05514662403753758,-0.107478230088476,0.9410886236849025,-3.0621352453348694,SCHD
171,2009-12-31,2021-04-30,-0.8441957149846959,-0.8723346149191571,3.002631933533377,-0.501635100100679,2851,-0.0005843676799133623,0.46580147316730974,0.0779094768736957,-0.10767741073233128,0.9795295322595732,-2.690650053077091,CAT
172,2009-12-31,2021-04-30,-0.6226501180575716,-0.7744765560386636,27.342304247843373,-0.37574041852132434,2851,-0.00029891564974031577,0.48544370396352154,0.0570158923905929,-0.09999977263346778,0.957091515301279,-1.7297273037891292,ODFL
173,2009-12-31,2021-04-30,-0.8889283088181854,-0.9025347758201998,2.7809097857678386,-0.38005873892228415,2851,-0.000742909654306752,0.42721851981760783,0.08571138310243348,-0.11396747560501914,0.9366158938031709,-5.357049744267827,MCD
174,2009-12-31,2021-04-30,-0.7502483394894013,-0.8158813279474844,14.164062750874908,-0.4781504271508752,2851,-0.0004019410537960321,0.4626446860750614,0.2888706787883997,-0.1700830447836672,1.0179824121668597,-1.633113590255941,MNST
175,2009-12-31,2021-04-30,-0.03323180521956881,-0.6904233484982241,24.77624005164309,-0.3410378206028305,2851,7.346252887146325e-05,0.5047351806383725,0.19957516648884047,-0.11864664731957708,1.0021407671311184,0.2989243570816159,AMZN
176,2009-12-31,2021-04-30,-0.9679603652246664,-0.9712172245392643,1.8200980321117042,-0.35577625494456455,2851,-0.001143019905089549,0.45001753770606806,0.11646342977184836,-0.13745259526969333,0.8593758875504033,-5.470172505658663,INTC
177,2009-12-31,2021-04-30,-0.8788044864153218,-0.9299783842657164,1.9738511260502838,-0.5891359625335326,2851,-0.0006835920599158174,0.44896527534198527,0.16798168133489194,-0.11445226581274652,0.9871702818735156,-3.4349249053652504,PNR
178,2009-12-31,2021-04-30,-0.8694606498391304,-0.9306847997167498,1.2894873281818122,-0.5344458825959626,2851,-0.000645949084677636,0.44861452122062434,0.17406937959219032,-0.13113265157124954,1.0140560280875641,-2.9593021942523836,GLW
179,2009-12-31,2021-04-30,-0.7957885584987008,-0.8621350812642172,2.7668158980266697,-0.40590700585540007,2851,-0.0005286131093301833,0.46650298141003155,0.058706781358292284,-0.10834987639249154,0.9066926626802178,-3.7583636301190926,IWR
180,2009-12-31,2021-04-30,-0.9077924016705664,-0.9184864716478758,2.1550849053117487,-0.29864677548093554,2851,-0.0008086419516333087,0.4342336022448264,0.07377008972598688,-0.11623807867237484,0.8872114771424195,-5.908625814219281,BDX
181,2011-02-11,2021-04-30,-0.6221475115482434,-0.8251143790869696,-0.450885679355832,-0.7760825754864156,2570,-0.0003126010035581812,0.4688715953307393,0.17296793197479451,-0.11320139360796545,1.0246458127791584,-1.3750854902655618,KMI
