,StartDate,EndDate,Return,MaxDrawdown,BuyholdRet,BuyholdDrawdown,Trades,AvgTrade,ProfitTrades,MaxProfit,MaxLoss,ProfitFactor,SharpeRatio,Ticker,Group
459,2009-12-31,2021-04-30,0.05661235494304311,-1.250778462873818,2.308623212268545,-0.851869225356749,2851,1.9857016816219962e-05,0.4924587863907401,0.16978660713807983,-0.11667853189744959,1.0365173333895192,0.08426599694541188,LUV,sp500
460,2009-12-31,2021-04-30,-1.9272148543200573,-2.39973121293315,1.935262320239903,-0.7956748325633269,2851,-0.0006759785529007567,0.44861452122062434,0.07208761440991053,-0.12492601383305639,0.9891241174452216,-3.337466815277909,SWK,sp500
461,2009-12-31,2021-04-30,-1.7629935028651356,-2.1013119278066514,2.6899882436076883,-0.515255596751782,2851,-0.0006183772370624818,0.4735180638372501,0.10605494440485098,-0.13373301186027411,0.8996800502477861,-3.2303543326647413,SBUX,sp500
462,2009-12-31,2021-04-30,-2.740132287542508,-3.0954915391615767,1.2131945784108729,-0.799605837008645,2851,-0.0009611126929296766,0.4531743247983164,0.08344086830090157,-0.17513744270828335,0.9258343179028056,-4.305155557577819,STT,sp500
463,2009-12-31,2021-04-30,-2.2785150812684276,-2.485844597521264,2.357122444312369,-0.4185239378313701,2851,-0.0007991985553379262,0.4345843563661873,0.06048172029515057,-0.08712672845753933,0.9395466375139262,-5.356753223023303,STE,sp500
464,2009-12-31,2021-04-30,-1.7414360547145196,-2.0890965130538164,1.982972781404658,-0.5353506435180322,2851,-0.0006108158732776287,0.42862153630305155,0.09166213769948126,-0.10089982138932989,1.0415565539356066,-3.809589398873268,SYK,sp500
465,2009-12-31,2021-04-30,-1.4883577069464247,-2.1552805735889375,3.4338832746303583,-0.7609864246960105,2851,-0.0005220475997707557,0.4749210803226938,0.1644716971127053,-0.16384079304386695,0.969268263740958,-2.0615986186323556,SIVB,sp500
466,2014-07-31,2021-04-30,-0.015010454868750425,-0.8677925828799438,1.1470058843425774,-0.9733042246735797,1699,-8.834876320630033e-06,0.4791053560918187,0.12730875463112185,-0.1926852236831527,1.0847634862727131,-0.02405565544235654,SYF,sp500
467,2009-12-31,2021-04-30,-2.7793417022612097,-3.122321681728977,2.7261267950966976,-0.38593937477764695,2851,-0.000974865556738411,0.42125569975447213,0.09029992262714817,-0.1339896037843744,0.9468755358516804,-5.834997051275785,SNPS,sp500
468,2009-12-31,2021-04-30,-2.1720057169112184,-2.6006191697820817,1.5215269063306711,-0.9291684362003534,2851,-0.0007618399568261026,0.39985969835145563,0.2534817335741211,-0.13577030670863183,1.0826483562041151,-3.823777541768808,SYY,sp500
